15154.08,-36762.05,44412.93,27179.38,-42920.16,-22884.72,-55168.41,53193.78,73674.14,-17276.48,58572.79,43395.62,48557.11,-2836.60,63580.73,-23435.86,-45518.70,48048.30,-10555.97,-29322.70,7261.72,-3480.37,39766.12,6761.29,-3176.03,40135.49,50905.63,-88632.09,-11035.27,19404.72,-35384.36,39341.48,59777.49,94645.13,-9465.52,-3962.80,106231.05,-124845.23,71081.57,-40000.78,48061.92,45618.34,-5341.23,7415.34,103500.24,-48060.39,128767.62,34308.70,-57378.31,-28608.04,34921.87,-15409.93,-7553.29,-46632.65,53392.44,-30680.57,40744.57,-44536.61,24292.75,43805.85,-43862.59,232.17,-4717.33,5879.65,0.00
15074.13,-36540.05,44024.49,26744.39,-43231.20,-22789.57,-54954.84,52402.45,73010.30,-17051.06,58679.04,43396.18,48564.77,-2882.04,63693.46,-23003.81,-45440.62,47405.28,-10797.99,-29587.13,7041.10,-4156.29,39914.84,7646.38,-3837.82,39915.67,50795.30,-88648.16,-12118.77,19216.77,-36240.09,39002.12,59537.16,94896.88,-10105.05,-2937.86,107213.21,-124403.62,71104.36,-39184.61,48463.14,46001.23,-4470.81,8153.07,103020.82,-48000.35,128806.07,34289.23,-56890.77,-28936.99,34722.21,-15644.48,-8077.03,-46326.62,53255.67,-30526.03,39958.92,-44373.14,23372.53,42832.72,-43332.90,161.96,-3657.77,5828.33,0.00
14976.38,-36735.94,43911.71,27451.89,-43338.85,-22963.06,-55409.79,53618.73,72858.97,-17603.05,58488.39,43489.21,49680.20,-3583.67,64169.48,-22961.67,-45931.22,47476.94,-10476.06,-29321.01,7067.04,-4038.56,39758.50,6845.37,-4121.07,39730.06,50758.82,-88272.62,-11367.33,19368.69,-34849.13,39238.09,60081.62,95098.89,-8785.33,-3915.53,106410.75,-124927.39,71524.59,-39386.87,49095.20,45458.99,-4946.53,8136.10,103562.62,-47783.38,129180.84,34725.27,-58224.02,-28543.12,34332.16,-15337.72,-8191.10,-46633.05,54018.56,-30462.25,40507.38,-44630.29,24520.28,43663.91,-43111.84,-232.62,-4318.53,6725.58,0.00
16058.41,-36229.68,44202.12,27502.80,-42745.74,-23507.54,-53882.73,53092.13,72674.86,-17737.88,58374.51,42612.91,48088.73,-2919.04,63726.96,-22394.71,-44908.97,47380.56,-11235.49,-28429.97,6650.19,-3446.77,40677.68,7941.25,-4980.91,39926.43,51018.72,-88412.03,-12274.56,19304.42,-35960.19,38239.46,60020.66,94611.32,-8644.45,-3587.58,107087.34,-124226.84,71480.45,-39925.40,48897.95,45599.09,-5217.07,6948.74,103611.33,-47566.45,128677.06,34090.90,-57389.38,-29064.77,34005.18,-15015.37,-8266.20,-47092.70,53459.27,-30220.37,39657.03,-43657.55,23589.85,43302.57,-43417.28,-491.79,-3784.79,7106.06,0.00
15342.78,-36436.30,44258.79,26961.16,-43072.29,-23117.25,-54720.68,53711.82,72826.88,-17669.17,58038.07,43198.25,49448.32,-2863.72,64056.77,-22937.83,-46058.38,47296.79,-10593.22,-29597.10,6827.05,-4170.97,40196.89,7043.75,-4241.83,40028.04,50461.31,-88204.00,-12053.93,19612.23,-35632.13,39179.17,60054.65,94863.70,-9355.10,-3608.34,107217.48,-124801.77,71625.32,-39525.61,48842.41,45821.14,-5080.33,7651.21,103472.77,-47844.67,129322.38,34614.02,-57656.52,-29210.44,34532.58,-15325.79,-8125.79,-46492.65,53885.91,-30441.53,39539.13,-44798.75,23867.50,43559.91,-42947.84,1.41,-3951.85,6432.54,0.00
15076.22,-37032.08,45448.45,26886.52,-43567.79,-22563.14,-55524.64,54326.07,73315.92,-17069.71,58874.08,43754.09,49878.59,-3461.28,64773.95,-23705.58,-46390.21,47631.28,-9405.62,-30554.12,8180.66,-4489.38,39135.78,6264.03,-3547.47,39914.35,50656.02,-88699.98,-11241.72,19473.94,-36496.27,40165.11,60210.76,95732.00,-9009.83,-3897.74,108037.89,-126145.95,72200.06,-38990.56,48314.69,45216.09,-5440.51,8274.07,103880.33,-48388.61,130307.06,34372.47,-58368.44,-29012.41,35561.06,-15465.66,-7798.12,-47463.81,54026.16,-30963.38,40306.32,-46289.94,24428.73,43715.14,-43720.26,617.30,-3824.36,5708.29,0.00
15975.61,-36247.95,44439.75,27348.14,-42725.29,-23702.73,-54426.88,53684.07,73274.88,-17517.27,58394.12,42710.74,49132.09,-3023.15,64130.02,-22725.56,-45457.02,47295.42,-10416.79,-28611.41,6967.22,-4022.82,40714.69,6864.52,-5037.54,40335.09,50174.18,-88805.80,-11661.02,19885.55,-35724.77,38954.27,60311.82,94283.38,-8954.91,-3502.15,106843.44,-125215.19,71679.91,-40215.07,49505.96,45375.54,-5492.47,7465.05,104204.07,-47905.06,129545.72,34633.98,-58100.39,-28876.16,33981.53,-15207.33,-7983.66,-47154.77,53642.90,-30528.37,39820.40,-44163.17,23935.48,43587.93,-43279.66,-461.16,-3365.21,6835.93,0.00
15393.57,-36214.03,44411.19,27156.85,-42549.70,-23286.96,-53963.11,53100.36,72880.76,-17414.53,58646.98,42435.39,48124.48,-2568.11,63421.99,-23152.65,-44996.46,47357.05,-11292.61,-28848.07,6425.04,-3360.05,40797.32,7448.00,-4139.29,40083.38,50254.24,-88112.53,-11663.46,19323.30,-36464.13,38662.92,59247.56,94336.98,-9423.64,-3460.84,106756.91,-124152.94,71276.10,-39233.70,48427.29,45477.09,-4954.43,7129.80,102848.23,-47755.21,128575.88,33818.50,-57132.21,-29496.09,34665.82,-15311.87,-8240.32,-47031.88,53502.67,-30680.61,39880.70,-43940.45,23612.87,43402.07,-44462.06,334.64,-4207.56,6554.72,0.00
15540.89,-36716.89,45199.32,26905.47,-42962.87,-22981.60,-54770.71,54549.57,74052.86,-17845.95,58747.18,43268.23,49490.88,-3034.02,65319.09,-23428.32,-45897.26,48230.72,-10206.62,-29534.46,7904.10,-4063.27,40129.07,6588.32,-4702.85,40635.23,49712.20,-88831.16,-11499.28,19965.61,-36607.96,39507.74,59829.74,95255.88,-8552.60,-3587.32,108250.25,-126542.55,72373.26,-39459.65,49037.79,45247.99,-5897.04,8291.16,104016.64,-48628.67,130795.66,34431.22,-58808.69,-29057.89,34823.94,-15314.72,-8290.79,-47631.10,54624.60,-31135.01,40005.89,-45541.14,24805.95,43526.51,-43934.96,191.35,-3580.60,6323.91,0.00
16324.88,-36415.42,45634.26,27134.88,-42927.20,-23704.75,-54688.26,56081.23,74132.65,-17795.15,58675.12,43171.07,50943.61,-3595.95,66205.59,-23137.36,-46583.32,47547.85,-8960.80,-29126.69,8071.26,-5378.02,40580.88,5269.30,-6182.56,40518.19,48922.27,-89484.92,-11142.46,20924.97,-36340.08,39866.46,61061.96,94975.20,-7779.54,-3623.68,108594.41,-127861.47,73209.02,-39522.14,50701.55,44363.62,-6581.61,8469.09,105581.33,-48694.13,132311.73,35509.23,-60246.18,-29110.22,34499.04,-15430.09,-8171.60,-48495.22,54899.14,-31038.68,39399.80,-46040.37,25309.43,43930.79,-42807.00,-509.16,-2131.68,7017.96,0.00
15397.20,-36922.09,45985.54,26758.37,-43567.98,-22610.50,-55228.93,54704.69,73839.23,-16495.82,59657.17,43351.79,49573.32,-3780.40,65015.07,-23733.50,-46032.88,47643.02,-9180.33,-30125.62,8462.94,-4575.99,39317.42,5919.75,-3896.78,40095.81,50392.43,-89358.95,-10668.27,19566.75,-37399.82,40241.27,60057.73,95425.34,-8719.44,-3494.40,108235.67,-126721.55,72694.50,-38728.63,48752.68,44564.39,-5793.46,8319.36,104173.34,-48703.08,131205.06,34422.24,-58716.93,-28983.36,35769.38,-15736.66,-7855.83,-48457.94,54251.08,-31503.79,40802.20,-46226.48,24698.37,43545.66,-44282.51,575.77,-3127.99,5798.03,0.00
16370.40,-36641.32,45662.25,27616.87,-43004.62,-23735.50,-54654.02,54831.87,73629.25,-17148.89,59469.43,43103.02,49935.62,-3641.50,65429.53,-22871.65,-46200.59,47225.27,-9539.63,-29439.58,8151.58,-4757.66,40809.32,6236.87,-5621.97,40004.12,49872.25,-89488.98,-11531.56,20303.91,-36860.46,39755.21,60812.85,95181.05,-8298.90,-3418.93,108240.33,-126842.51,72587.55,-39405.84,50176.22,44595.51,-5683.24,8161.07,105340.21,-48271.12,131265.30,34841.31,-59434.03,-29304.83,34641.57,-15484.63,-8253.56,-48698.46,54089.31,-30923.96,39984.80,-45301.71,24613.51,43544.46,-43894.63,-407.46,-2488.14,7066.87,0.00
15557.75,-36694.73,46310.48,26608.25,-43413.79,-22952.26,-55164.79,55475.96,73833.76,-16953.62,59088.41,43434.47,50477.30,-3176.46,65285.75,-23930.19,-46820.81,47469.51,-8933.98,-30652.22,8109.99,-5010.65,39830.68,5234.39,-3871.30,40171.66,49759.73,-89269.55,-10834.91,20039.28,-37225.46,40541.42,60386.79,95425.27,-8943.10,-3694.88,108475.88,-127134.24,73021.23,-38821.08,49017.16,44656.16,-6091.74,8059.18,104525.33,-48658.89,131397.81,34758.77,-58770.04,-29655.43,36042.66,-15552.40,-7922.62,-48171.53,54382.96,-31357.36,39934.99,-46669.00,24526.04,44252.60,-44044.50,824.59,-3115.17,5850.52,0.00
17661.46,-37831.99,44249.86,32027.60,-40902.19,-25028.23,-54666.38,55874.71,78163.44,-22126.00,58720.69,45053.48,45804.79,-3285.92,66529.86,-24149.71,-42374.48,54039.89,-12784.19,-24920.42,8144.65,842.32,42365.60,8182.43,-7073.94,41856.50,49447.85,-88346.64,-8919.21,20542.62,-33160.70,37031.05,58770.44,96555.66,-1072.81,-8521.07,104952.48,-127982.92,71364.85,-43458.52,48881.25,43696.30,-9100.58,6242.56,106459.65,-48798.80,129819.64,32935.11,-63805.37,-28858.59,32583.25,-12364.00,-9132.44,-51099.49,57172.74,-29483.11,42669.92,-41659.91,30479.29,46222.81,-47315.56,-2430.91,-9305.47,10851.23,0.00
17201.58,-37964.35,44369.68,31412.83,-41297.68,-24419.29,-55388.42,55476.29,77970.12,-21257.66,58329.82,44851.38,46100.52,-3203.68,65722.99,-24506.39,-42812.80,53629.24,-11793.45,-25321.60,8666.33,642.82,40752.29,7358.87,-5431.72,41834.21,50285.98,-88576.43,-8462.55,20328.14,-32606.43,37738.27,59278.67,95777.20,-2195.22,-8441.41,104383.73,-127916.80,70888.55,-44132.87,47913.79,44140.05,-9102.42,6091.05,106263.49,-49065.22,129374.19,33126.42,-62655.47,-28097.46,32901.26,-12765.71,-7786.44,-50059.71,55992.20,-29911.27,43169.27,-42537.36,29942.86,46370.81,-46468.30,-1927.57,-9251.53,9490.89,0.00
17360.41,-38382.36,45273.77,32143.64,-41780.83,-25074.39,-55525.25,56474.94,76982.08,-20710.25,59377.16,45011.17,46932.32,-3993.61,65535.14,-24458.26,-43901.33,52705.45,-11379.80,-26929.16,8707.24,-138.54,41414.48,6885.66,-5394.20,40975.19,50633.43,-88590.39,-8145.36,20222.64,-33168.61,38740.35,60135.53,96530.88,-1884.53,-8996.22,104549.85,-128140.84,71512.35,-43129.81,48248.16,43619.02,-8549.32,5535.27,107158.77,-48422.36,129893.36,32968.57,-63308.77,-29411.72,33541.14,-12559.32,-8392.58,-51413.88,56217.27,-29708.17,43297.73,-43075.09,29700.71,47076.32,-47655.13,-1615.09,-9945.57,10590.67,0.00
15842.75,-38716.80,44386.49,31121.14,-42144.56,-23429.73,-56722.07,55674.89,77656.89,-20669.25,59086.57,45493.05,47261.33,-3994.17,65835.91,-25353.46,-44089.55,53467.20,-11482.93,-27205.56,9166.44,208.54,39444.00,6754.87,-3803.16,41307.27,50682.05,-88293.79,-7997.16,19746.70,-32716.32,39024.78,58956.24,96888.01,-2840.35,-8480.47,104551.35,-128251.42,70910.64,-42683.59,47268.75,44164.18,-8301.92,7124.12,105544.59,-49111.32,129855.46,33174.27,-62729.70,-28202.94,34085.02,-12906.28,-7885.62,-49889.24,56549.04,-30303.61,44123.02,-43873.46,30203.07,46401.64,-47144.11,-867.20,-10026.46,8930.22,0.00
16845.99,-37696.01,44723.69,30769.01,-41709.78,-24285.21,-54629.85,55542.79,76257.70,-20751.62,58775.46,44523.09,46738.82,-3352.53,65530.81,-24064.32,-43462.73,52065.98,-12071.30,-26685.12,8094.05,-197.89,41167.55,7746.46,-5642.95,41030.55,50055.03,-87926.35,-9456.65,19787.39,-34163.97,37835.89,59152.28,96454.31,-2927.80,-7679.64,105515.17,-127038.04,71554.69,-41912.82,48277.69,43901.67,-7996.54,6327.35,105371.85,-48408.82,129282.17,32844.45,-62094.01,-29317.94,33449.40,-12888.99,-8958.89,-50360.14,56393.23,-29857.50,42195.50,-43083.40,28680.85,45821.43,-46800.38,-1380.50,-8649.06,9857.27,0.00
17343.29,-37709.88,44403.96,31724.31,-41641.02,-24921.95,-54707.65,55316.29,76439.26,-21339.97,59059.08,44928.62,46366.34,-3668.11,65929.73,-23931.77,-43008.44,52405.62,-12608.48,-25802.12,7873.00,85.29,41541.48,8353.20,-6345.31,40730.11,50210.32,-88149.04,-9504.46,19762.76,-33676.83,37306.86,58893.61,96752.70,-1879.24,-8146.75,105209.75,-126729.36,71231.12,-42403.71,48650.38,43802.37,-8043.48,6140.55,105771.35,-48203.31,128805.72,32744.35,-62520.72,-29556.57,33235.92,-12224.57,-9259.52,-50880.45,56401.66,-29081.84,42403.71,-42053.81,29012.32,46052.13,-46824.18,-1921.07,-8751.55,10813.89,0.00
16714.46,-37731.98,44928.36,30950.49,-41988.25,-24454.47,-54990.46,55551.83,75948.56,-20263.33,59498.52,44317.28,46935.11,-3697.43,65264.23,-24145.33,-43764.03,51471.18,-12142.97,-26981.65,7790.27,-501.88,41326.09,7540.91,-5201.19,40638.30,50401.02,-88372.53,-9085.07,19641.70,-34418.84,38234.46,59112.27,96441.66,-3419.11,-7372.90,105312.59,-126743.00,71597.86,-41647.00,48458.08,43858.28,-7523.26,6071.03,105630.95,-48250.00,129233.44,32861.16,-61798.11,-29679.21,34010.71,-12971.33,-8970.69,-50658.59,56077.82,-29902.16,42684.19,-42940.44,28183.62,45992.29,-47314.04,-1098.46,-8574.79,10054.23,0.00
17300.70,-37869.83,44760.42,31882.02,-42233.66,-25173.16,-54823.68,55883.95,76189.06,-21212.33,59422.05,44821.87,46571.33,-4173.84,65912.84,-23880.60,-43329.18,52362.01,-12611.46,-26037.85,7978.37,-7.45,41658.55,8168.08,-6204.92,40499.40,50788.19,-88421.91,-9276.05,19665.91,-33663.94,37470.33,59374.91,97047.80,-1482.08,-8505.37,105251.25,-127141.45,71693.75,-42196.96,48821.71,43627.52,-8088.88,6004.05,106128.08,-48172.34,129133.34,32809.38,-62762.95,-29786.83,33259.31,-12173.44,-9470.34,-51290.10,56726.06,-29325.27,42802.49,-42247.25,29110.66,46477.96,-47243.16,-1875.52,-9251.50,11328.81,0.00
17287.07,-37682.31,44431.89,31477.18,-41953.44,-24726.59,-54741.04,55107.00,76274.13,-21051.15,59245.25,44645.29,45767.21,-3780.77,65382.92,-23734.14,-42588.17,52434.60,-12847.86,-25632.19,7657.87,175.60,41672.47,8470.26,-6075.66,40807.69,51141.05,-88603.40,-9267.42,19406.97,-33604.30,37124.75,59209.08,96730.95,-2236.91,-7977.25,104894.89,-126342.72,71450.06,-42534.08,48424.75,43884.32,-8056.55,5587.81,105831.95,-48037.36,128607.68,32638.96,-61937.98,-29019.07,33188.51,-12394.70,-9080.29,-50693.71,56119.09,-29310.52,42663.72,-41885.45,28543.63,46042.20,-47001.67,-2039.55,-8756.85,10467.26,0.00
16754.05,-38053.89,45123.52,31169.14,-42519.29,-24110.31,-55675.95,55416.27,75579.91,-19878.19,59288.73,44816.82,47101.07,-3925.03,65059.41,-23900.09,-44123.27,51355.43,-11192.41,-27650.36,8645.28,-652.30,40169.91,7395.36,-4438.53,40308.59,51715.92,-88355.98,-9110.38,19291.26,-33711.94,38750.19,60108.35,96908.72,-2784.39,-7899.55,105453.46,-126925.29,71396.60,-42433.85,47956.52,44086.63,-7798.17,5888.79,105953.49,-48172.16,129265.12,33143.20,-61635.49,-29186.95,33885.98,-12828.68,-8306.69,-50504.21,55670.57,-29631.27,43007.92,-43507.97,28293.52,46071.23,-46437.22,-1385.62,-8805.50,9710.18,0.00
17088.05,-37338.45,45378.34,30533.90,-41488.59,-24564.81,-54037.81,55354.56,74973.59,-19158.75,58517.14,43272.14,46719.05,-2768.36,64087.61,-23878.35,-43932.68,50300.27,-11144.97,-27159.52,7633.20,-699.45,41125.40,7056.34,-4728.67,40502.05,50487.70,-87663.10,-9555.88,19716.47,-34626.77,38421.91,60152.37,95097.66,-4045.11,-7215.67,105115.30,-126315.06,71320.25,-41932.49,47831.03,44011.70,-7712.30,5193.65,105041.12,-47993.01,128534.93,32893.71,-60593.32,-29848.62,33733.59,-13262.97,-8071.47,-50184.59,54779.50,-30076.21,41689.66,-43191.94,27347.39,45982.13,-46524.56,-877.16,-8163.32,9446.92,0.00
16989.82,-37862.94,45413.18,30963.14,-42416.14,-24624.15,-55397.46,56639.17,75447.85,-20105.28,59145.02,44593.46,48533.36,-3944.20,65570.38,-24161.69,-44821.34,50819.84,-10549.88,-27850.11,8255.38,-1491.11,41042.75,6229.36,-5244.40,40621.57,50501.14,-88338.39,-8841.50,20070.28,-33738.86,39214.61,60723.44,96620.13,-3026.69,-7997.63,105418.05,-127622.62,72255.92,-41746.62,48951.46,43542.29,-8018.51,6017.34,106535.70,-48012.36,130038.93,33829.51,-62524.39,-29512.94,33909.47,-13212.32,-8608.18,-50805.78,56064.43,-29994.75,42254.16,-44032.01,28468.00,46619.56,-46379.84,-1262.48,-8246.07,9867.72,0.00
16792.85,-37561.71,45278.67,30619.70,-42565.10,-24393.22,-55051.25,55780.31,75122.24,-20213.04,59089.12,44596.69,47729.21,-3632.82,65318.78,-23985.08,-44299.00,50806.33,-11551.12,-27793.01,7698.29,-1176.17,41074.37,7314.13,-4994.60,40381.43,50841.32,-88110.40,-9655.43,19444.69,-34462.22,38527.50,59887.28,96987.80,-3518.55,-7645.70,105977.42,-126591.09,72059.14,-41349.32,48350.63,44015.39,-7484.10,5871.39,105631.59,-48009.48,129139.77,33150.19,-61486.46,-29941.36,34268.50,-12892.66,-8930.22,-50377.61,55962.85,-29696.48,41852.32,-43738.98,27634.12,46267.33,-46488.96,-1043.84,-8262.17,9713.35,0.00
17144.03,-37689.93,45102.01,30763.01,-41945.86,-24201.04,-54788.41,54859.57,75856.30,-20043.19,58541.06,44323.07,46143.19,-2655.63,64647.57,-24026.97,-43590.96,51682.64,-11402.88,-26989.49,8161.66,-122.95,40226.57,7795.92,-4518.87,40698.75,51374.64,-88036.94,-9727.53,19452.61,-34070.64,38151.48,59937.10,96091.23,-3252.64,-7687.15,105543.31,-126449.56,71211.59,-42846.84,47374.79,44521.28,-8173.49,5413.85,105132.31,-48272.96,128613.16,32869.14,-60567.54,-29323.05,33800.89,-12824.84,-8064.00,-49790.99,54959.91,-29617.91,42040.59,-43089.44,27806.10,45852.57,-46148.00,-1321.39,-8559.06,9216.95,0.00
16019.40,-37754.45,44315.52,29817.14,-41985.64,-23470.26,-55716.38,55069.57,76152.06,-20182.44,58013.32,44668.05,47706.02,-2901.41,65164.94,-24506.37,-44330.98,51575.09,-11173.21,-27466.05,8073.30,-818.62,39685.86,6902.76,-4133.53,41265.53,50352.21,-87856.39,-9458.95,19798.75,-33491.02,38790.31,59302.19,95978.79,-4477.62,-7158.25,105499.47,-126916.60,71166.39,-42253.98,47697.57,44842.02,-7724.37,6832.75,104753.23,-48799.94,129397.97,33646.30,-60962.96,-28687.17,34022.72,-13507.69,-7919.09,-48639.03,55675.85,-30097.50,42022.44,-44063.83,28304.84,45480.48,-45284.27,-843.68,-8245.75,8163.73,0.00
17266.96,-37791.15,45072.66,30785.69,-41735.43,-24168.62,-54987.66,56049.84,75731.89,-19851.35,58124.16,44148.72,47876.27,-3251.74,65388.80,-23753.83,-44554.88,50924.73,-10416.87,-27388.48,8644.60,-1216.66,40335.03,6751.61,-5457.43,40981.79,50424.95,-88007.20,-9569.99,20192.94,-33726.67,39012.04,60804.79,95896.75,-3206.58,-7342.65,106037.14,-127682.77,71636.12,-42730.00,48750.38,44111.44,-8104.32,6029.94,106070.18,-48467.45,130013.91,33814.34,-61860.35,-29028.30,33182.25,-13190.17,-7919.71,-49944.09,55604.50,-29756.78,41794.91,-44031.14,28291.92,45688.54,-45309.11,-1516.40,-7733.13,9323.61,0.00
